date,num,num_cb,sum_mood,sum_mood_cb
2015-07-05,5,5,-0.40714453533291817,-0.6372313038446009
2015-07-06,80,21,-16.47815330787853,-3.378929129758035
2015-07-07,17,7,-2.761810432188213,-1.3065910749137402
2015-07-08,15,14,-2.640743371390272,-2.5588673356105573
2015-07-09,0,0,0.0,0.0
2015-07-10,0,28,0.0,-3.1281062198686413
2015-07-11,43,0,-5.858998813899234,0.0
2015-07-12,0,0,0.0,0.0
2015-07-13,24,1,-3.8468712375033647,-0.26934675872325897
2015-07-14,35,2,-4.3892931943555595,0.3807687349617481
2015-07-15,12,47,-2.411674634699011,-9.411842021392658
2015-07-16,17,35,-3.9605136662721634,-5.328295165207237
2015-07-17,0,1,0.0,-0.04964212886989117
2015-07-18,0,0,0.0,0.0
2015-07-19,0,0,0.0,0.0
2015-07-20,0,0,0.0,0.0
2015-07-21,0,0,0.0,0.0
2015-07-22,5,0,-2.080267044249922,0.0
2015-07-23,0,0,0.0,0.0
2015-07-24,0,0,0.0,0.0
2015-07-25,0,0,0.0,0.0
2015-07-26,0,0,0.0,0.0
2015-07-27,1,18,-0.13311122357845306,-3.518794129253365
2015-07-28,52,0,-6.35919496731367,0.0
2015-07-29,0,19,0.0,-3.0289172224729555
2015-07-30,14,0,-2.720130261965096,0.0
2015-07-31,67,40,-13.629920762425172,-1.7362155748705845
2015-08-01,0,1,0.0,-0.3046233616769314
2015-08-02,0,0,0.0,0.0
2015-08-03,0,0,0.0,0.0
2015-08-04,8,0,-1.9742113836109638,0.0
2015-08-05,0,0,0.0,0.0
2015-08-06,0,0,0.0,0.0
2015-08-07,0,0,0.0,0.0
2015-08-08,18,0,-4.0726427276968025,0.0
2015-08-09,0,0,0.0,0.0
2015-08-10,0,4,0.0,-0.2937533848453313
2015-08-11,1,0,-0.08683371916413307,0.0
2015-08-12,0,18,0.0,-4.340584363788366
2015-08-13,0,6,0.0,-0.7642944422550499
2015-08-14,0,0,0.0,0.0
2015-08-15,0,0,0.0,0.0
2015-08-16,0,0,0.0,0.0
2015-08-17,0,0,0.0,0.0
2015-08-18,0,0,0.0,0.0
2015-08-19,0,3,0.0,-0.10245326720178127
2015-08-20,0,5,0.0,-0.08368861395865679
2015-08-21,0,0,0.0,0.0
2015-08-22,0,0,0.0,0.0
2015-08-23,0,0,0.0,0.0
2015-08-24,54,19,-6.723133062943816,-3.664474966702983
2015-08-25,33,1,-6.600155321342754,0.025487744715064764
2015-08-26,11,0,-2.606273165642051,0.0
2015-08-27,19,6,-1.6304019296076149,-2.0662715123035014
2015-08-28,2,0,-0.3766753748059273,0.0
2015-08-29,1,0,-0.15198785811662674,0.0
2015-08-30,0,0,0.0,0.0
2015-08-31,0,0,0.0,0.0
2015-09-01,63,0,-11.755201130130445,0.0
2015-09-02,3,0,-0.38761891052126884,0.0
2015-09-03,1,0,-0.04742213897407055,0.0
2015-09-04,57,0,-6.267341148108244,0.0
2015-09-05,5,0,-0.6139457247918472,0.0
2015-09-06,0,0,0.0,0.0
2015-09-07,33,0,-3.0888029749767156,0.0
2015-09-08,3,0,0.2843492063693702,0.0
2015-09-09,1,1,-0.41431044740602374,-0.232408894225955
2015-09-10,7,40,-1.0620977217331529,-8.295858632074669
2015-09-11,2,27,0.018900109396781772,-2.5744095103582367
2015-09-12,0,0,0.0,0.0
2015-09-13,0,0,0.0,0.0
2015-09-14,0,41,0.0,-6.873420137446374
2015-09-15,0,0,0.0,0.0
2015-09-16,0,3,0.0,1.7700217720121145
2015-09-17,86,9,-17.88232370931655,-0.13116401933075394
2015-09-18,32,0,-5.904015514388448,0.0
2015-09-19,0,0,0.0,0.0
2015-09-20,1,0,-0.2983694113790989,0.0
2015-09-21,0,0,0.0,0.0
2015-09-22,0,0,0.0,0.0
2015-09-23,41,6,-4.247138385893777,-0.5588989499956369
2015-09-24,8,0,-1.9485858557745814,0.0
2015-09-25,0,0,0.0,0.0
2015-09-26,0,0,0.0,0.0
2015-09-27,0,0,0.0,0.0
2015-09-28,0,0,0.0,0.0
2015-09-29,14,9,-1.4623545323702274,-1.3098357246053638
2015-09-30,0,0,0.0,0.0
2015-10-01,60,0,-9.905559932347387,0.0
2015-10-02,0,0,0.0,0.0
2015-10-03,0,0,0.0,0.0
2015-10-04,0,0,0.0,0.0
2015-10-05,0,0,0.0,0.0
2015-10-06,0,18,0.0,-3.1355212102644145
2015-10-07,8,26,-0.5679424519184977,-3.586780024736072
2015-10-08,43,24,-8.943648524582386,-5.194284302648157
2015-10-09,47,14,-9.518060566377244,-3.1796826911740936
2015-10-10,74,4,-8.027349455864169,-0.0463381396693876
2015-10-11,1,6,-0.0970979779958725,-0.5893049178848742
2015-10-12,3,0,-0.2667750879190862,0.0
2015-10-13,1,0,-0.30586421489715576,0.0
2015-10-14,2,0,-0.5004299404099584,0.0
2015-10-15,0,0,0.0,0.0
2015-10-16,0,43,0.0,-9.970998406133731
2015-10-17,0,20,0.0,-5.250297181191854
2015-10-18,0,3,0.0,-0.6966489274054766
2015-10-19,0,13,0.0,-2.291741735753021
2015-10-20,5,5,-0.11147104948759079,-0.11147104948759079
2015-10-21,0,0,0.0,0.0
2015-10-22,4,8,-0.7510987191926688,-1.4011776917614043
2015-10-23,11,13,-1.219254394833115,-2.3861844930797815
2015-10-24,0,7,0.0,-1.7633093427866697
2015-10-25,2,2,-0.6567249037325382,-0.09722653357312083
2015-10-26,31,0,-2.3542719755787402,0.0
2015-10-27,67,0,-11.606153845088556,0.0
2015-10-28,0,10,0.0,-1.1775266043841839
2015-10-29,1,0,-0.4646028596907854,0.0
2015-10-30,23,4,-6.419293148443103,-0.07151746633462608
2015-10-31,19,0,-2.867467092888546,0.0
2015-11-01,0,0,0.0,0.0
2015-11-02,0,12,0.0,-3.367586220323574
2015-11-03,0,0,0.0,0.0
2015-11-04,0,0,0.0,0.0
2015-11-05,16,0,-4.128511095259455,0.0
2015-11-06,2,0,-0.027760921278968453,0.0
2015-11-07,0,0,0.0,0.0
2015-11-08,0,0,0.0,0.0
2015-11-09,73,56,-11.564959892741172,-6.540006781578995
2015-11-10,99,1,-20.000633094459772,-0.34001079574227333
2015-11-11,4,0,-0.8200240842998028,0.0
2015-11-12,9,23,-2.8766065466043074,-0.8388976677233586
2015-11-13,56,7,-3.578992824186571,-0.8182154633832397
2015-11-14,2,0,-0.338399451225996,0.0
2015-11-15,0,0,0.0,0.0
2015-11-16,0,0,0.0,0.0
2015-11-17,3,3,-0.8087706174701452,-1.527382905362174
2015-11-18,25,1,-3.3706969781778753,-0.34545743837952614
2015-11-19,9,0,-2.346619763469789,0.0
2015-11-20,12,31,-2.3897464354522526,-3.961688167488319
2015-11-21,0,0,0.0,0.0
2015-11-22,100,0,-15.2503899729345,0.0
2015-11-23,7,2,-1.8961159903556108,-0.44250898994505405
2015-11-24,60,16,-6.629272265927284,-1.852246659109369
2015-11-25,0,1,0.0,-0.028791933320462704
2015-11-26,26,0,-4.402185209095478,0.0
2015-11-27,36,0,-9.785443354514427,0.0
2015-11-28,12,0,-1.527667461821693,0.0
2015-11-29,1,0,-0.019669054076075554,0.0
2015-11-30,7,0,-0.41839368222281337,0.0
2015-12-01,3,0,0.0743569633923471,0.0
2015-12-02,0,0,0.0,0.0
2015-12-03,4,0,-0.7764336850959808,0.0
2015-12-04,64,65,-11.015094972986844,-11.008053488869336
2015-12-05,0,0,0.0,0.0
2015-12-06,0,0,0.0,0.0
2015-12-07,1,1,-0.2532746121287346,-0.2532746121287346
2015-12-08,5,0,0.020119732711464167,0.0
2015-12-09,0,12,0.0,-2.364155465736985
2015-12-10,14,0,-1.576939433129155,0.0
2015-12-11,0,4,0.0,-0.04963280260562897
2015-12-12,0,0,0.0,0.0
2015-12-13,0,0,0.0,0.0
2015-12-14,14,66,0.13398852501995862,-8.654914501690655
2015-12-15,15,55,-2.091400066507049,-6.78854224224051
2015-12-16,55,35,-5.618455214658752,-4.432900434476323
2015-12-17,2,0,-0.5849800501018763,0.0
2015-12-18,0,0,0.0,0.0
2015-12-19,0,0,0.0,0.0
2015-12-20,0,0,0.0,0.0
2015-12-21,8,1,-2.056977524422109,-0.31089999713003635
2015-12-22,67,0,-10.53781455871649,0.0
2015-12-23,49,81,-5.101901669753715,-3.500945950319874
2015-12-24,29,75,-5.519410696928389,-14.081355710470234
2015-12-25,170,5,-25.19109116056643,-1.2901937663555145
2015-12-26,35,0,-1.7584224667516537,0.0
2015-12-27,15,0,-1.4661225021118298,0.0
2015-12-28,6,0,-0.4894260835717432,0.0
2015-12-29,5,36,-2.390909300884232,-5.565465985739138
2015-12-30,33,77,-4.120472297305241,-10.214903418862377
2015-12-31,25,0,-3.540497350273654,0.0
2016-01-01,2,0,-0.31329097878187895,0.0
2016-01-02,3,0,-0.9575730040669441,0.0
2016-01-03,2,0,-0.6109109582175734,0.0
2016-01-04,11,1,-1.8352104434015928,-0.1377571914345026
2016-01-05,0,7,0.0,-1.458446465432644
2016-01-06,0,0,0.0,0.0
2016-01-07,0,0,0.0,0.0
2016-01-08,0,0,0.0,0.0
2016-01-09,0,0,0.0,0.0
2016-01-10,0,0,0.0,0.0
2016-01-11,9,0,-1.039394012419507,0.0
2016-01-12,8,7,-0.05830726485874038,-3.0524875251576304
2016-01-13,59,0,-11.617885202431353,0.0
2016-01-14,96,0,-15.591077776014572,0.0
2016-01-15,5,0,-0.43200691347010434,0.0
2016-01-16,6,0,-1.23274284042418,0.0
2016-01-17,0,0,0.0,0.0
2016-01-18,0,42,0.0,-7.366580181362224
2016-01-19,29,10,-1.595157667703461,0.18084727162204217
2016-01-20,105,83,-15.82527923998714,-9.817927043317468
2016-01-21,12,269,-1.6963863836135715,-39.934563795570284
2016-01-22,25,23,-4.549441904106061,-2.2736344947479665
2016-01-23,71,0,-4.081847803783603,0.0
2016-01-24,21,0,-2.3960520897526294,0.0
2016-01-25,4,55,-0.5978449523245217,-7.580145474319579
2016-01-26,80,4,-12.706903094847803,-1.2941902237944305
2016-01-27,14,76,-1.4027673993259668,-9.946610090031754
2016-01-28,56,31,-7.385873936349526,-4.169239670198294
2016-01-29,4,62,0.8552675367682241,-9.457643052359344
2016-01-30,0,1,0.0,-0.054976530373096466
2016-01-31,0,0,0.0,0.0
2016-02-01,12,0,-1.8778918753378093,0.0
2016-02-02,60,19,-9.026058732066303,-4.036277790713939
2016-02-03,0,2,0.0,-0.5996287912130356
2016-02-04,6,2,-0.8561655789817451,-0.058027842474984936
2016-02-05,1,0,-0.3155433312058449,0.0
2016-02-06,72,0,-11.235358777368674,0.0
2016-02-07,25,0,-3.0792108117602766,0.0
2016-02-08,55,74,-11.229008600348607,-18.015663199010305
2016-02-09,1,47,-0.09385345876216888,-9.200398814238724
2016-02-10,62,0,-9.538996665200102,0.0
2016-02-11,103,3,-18.403645715705352,-0.790837722714059
2016-02-12,20,133,-2.6347862675320357,-20.185427946969867
2016-02-13,0,0,0.0,0.0
2016-02-14,0,1,0.0,-0.3530598774086684
2016-02-15,3,86,-0.7721779458224773,-16.299026404347387
2016-02-16,134,110,-24.31467968042125,-24.547686755497125
2016-02-17,54,21,-8.599742939899443,-0.45023610128555447
2016-02-18,20,25,-2.231478132074699,0.24057970009744167
2016-02-19,0,16,0.0,-2.110502977579017
2016-02-20,0,53,0.0,-6.305532568032504
2016-02-21,0,4,0.0,-1.4478184832260013
2016-02-22,98,0,-12.781909383833408,0.0
2016-02-23,3,0,0.12396350456401706,0.0
2016-02-24,21,1,-4.570051810878795,-0.097430020570755
2016-02-25,15,1,-2.3146721659431932,-0.0456712581217289
2016-02-26,18,9,-1.2951471932028653,0.5051485068397596
2016-02-27,1,2,-0.22596097737550735,-0.6190844550728798
2016-02-28,2,0,-0.22561022453010082,0.0
2016-02-29,6,0,-1.1953533350024372,0.0
2016-03-01,4,0,-0.3041387889534235,0.0
2016-03-02,1,0,-0.149967759847641,0.0
2016-03-03,32,0,-3.060361252631992,0.0
2016-03-04,3,0,-0.9285501970443875,0.0
2016-03-05,61,0,-10.348483313602628,0.0
2016-03-06,4,0,-0.4398320345208049,0.0
2016-03-07,2,0,-0.10027104802429676,0.0
2016-03-08,0,0,0.0,0.0
2016-03-09,13,0,-3.4436381328850985,0.0
2016-03-10,15,19,-2.764730141570908,-2.8405656700051622
2016-03-11,10,16,-2.3365269995993003,-2.675922398149851
2016-03-12,5,2,0.12709726819593925,0.019472606480121613
2016-03-13,0,0,0.0,0.0
2016-03-14,28,45,-5.3378653060644865,-6.903776702238247
2016-03-15,1,0,-0.014040807727724314,0.0
2016-03-16,1,0,-0.08222699165344238,0.0
2016-03-17,0,0,0.0,0.0
2016-03-18,79,87,-8.490392592531862,-8.302637207423686
2016-03-19,10,20,-2.9068793386686593,-3.2378345392644405
2016-03-20,2,1,-0.289950642734766,-0.030573293566703796
2016-03-21,0,9,0.0,-1.3651514568482526
2016-03-22,0,5,0.0,-1.3807605910114944
2016-03-23,4,1,-0.2809489604551345,-0.5314930658787489
2016-03-24,1,32,-0.030634031165391207,-5.910868032442522
2016-03-25,0,0,0.0,0.0
2016-03-26,0,0,0.0,0.0
2016-03-27,0,0,0.0,0.0
2016-03-28,0,12,0.0,-1.354743063056958
2016-03-29,120,10,-14.840454267323366,-1.9231024621985853
2016-03-30,9,21,-1.10823527071625,-1.401978379697539
2016-03-31,0,38,0.0,-4.868840062874369
2016-04-01,0,11,0.0,-2.9312840194324963
2016-04-02,0,0,0.0,0.0
2016-04-03,0,0,0.0,0.0
2016-04-04,5,0,-0.5976748778484762,0.0
2016-04-05,21,0,-1.3101267504971474,0.0
2016-04-06,0,50,0.0,-7.40896638634149
2016-04-07,69,124,-11.850417787063634,-16.36349994748889
2016-04-08,10,119,-1.0741900800494477,-19.87214189217775
2016-04-09,0,21,0.0,-3.6216745845304104
2016-04-10,1,36,-0.20423930138349533,-5.487514461041428
2016-04-11,60,0,-7.0923971331940265,0.0
2016-04-12,20,104,-3.8425094118138077,-8.146999047356076
2016-04-13,7,15,-1.0929646562581183,-3.1909244440030307
2016-04-14,25,15,-6.0244159182329895,-2.5311959348618984
2016-04-15,0,4,0.0,-1.1634165450523142
2016-04-16,0,0,0.0,0.0
2016-04-17,0,0,0.0,0.0
2016-04-18,24,1,-3.2740442943759263,-0.2182260900735855
2016-04-19,40,64,-7.7804620682727545,-12.367010820409632
2016-04-20,0,7,0.0,-1.3426272668875754
2016-04-21,9,3,-1.4979363549500704,-0.7182288328185678
2016-04-22,0,7,0.0,-1.5060727205127478
2016-04-23,0,5,0.0,-0.6780575644224882
2016-04-24,0,5,0.0,-1.6867420536000282
2016-04-25,0,73,0.0,-3.6586239234311506
2016-04-26,3,6,-0.4264447190798819,-1.4615631408523768
2016-04-27,0,68,0.0,-11.368416542478371
2016-04-28,10,8,-1.5234292943496257,-0.590275077149272
2016-04-29,42,28,-8.63169638121326,-5.432063167289016
2016-04-30,1,1,-0.47411296516656876,-0.5591437816619873
2016-05-01,6,0,-1.2526090200990438,0.0
2016-05-02,44,0,-8.581724479794502,0.0
2016-05-03,2,0,-0.37080208398401737,0.0
2016-05-04,44,0,-7.770401813206263,0.0
2016-05-05,7,25,-1.9818297746387543,-5.4510798966366565
2016-05-06,30,3,-4.6568701477808645,-0.2575968126038788
2016-05-07,2,0,-0.17666293680667877,0.0
2016-05-08,0,0,0.0,0.0
2016-05-09,0,0,0.0,0.0
2016-05-10,131,11,-19.762797353600035,-1.7996370899491012
2016-05-11,66,0,-9.516911786573473,0.0
2016-05-12,15,0,-2.1537707264360506,0.0
2016-05-13,39,0,-5.2737665919121355,0.0
2016-05-14,0,0,0.0,0.0
2016-05-15,0,0,0.0,0.0
2016-05-16,1,0,0.10867901891469955,0.0
2016-05-17,0,42,0.0,-7.856432165383012
2016-05-18,0,17,0.0,-0.5936395140161039
2016-05-19,5,3,-0.0753349638544023,0.30774981528520584
2016-05-20,0,0,0.0,0.0
2016-05-21,0,0,0.0,0.0
2016-05-22,3,0,0.9377874897327274,0.0
2016-05-23,27,0,-4.954050796295633,0.0
2016-05-24,0,0,0.0,0.0
2016-05-25,0,0,0.0,0.0
2016-05-26,12,1,-2.1894206035649404,0.0
2016-05-27,13,18,-1.680963811930269,-1.2579407413722947
2016-05-28,37,0,-6.484014038418536,0.0
2016-05-29,5,0,-1.100246453192085,0.0
2016-05-30,32,43,-7.678057481069118,-6.746820006519556
2016-05-31,2,19,-0.2845026897266507,-1.652514455607161
2016-06-01,0,2,0.0,-0.16020768880844116
2016-06-02,28,1,-4.792643699562177,-0.39314262568950653
2016-06-03,0,0,0.0,0.0
2016-06-04,0,0,0.0,0.0
2016-06-05,0,0,0.0,0.0
2016-06-06,4,5,-1.1208788473159075,-0.9568190537393093
2016-06-07,0,20,0.0,-4.0607477109879255
2016-06-08,41,9,-8.811996731616091,-1.053161108167842
2016-06-09,62,22,-10.31723813858116,-3.8372533856891096
2016-06-10,13,20,-2.9042542912065983,-3.331130119622685
2016-06-11,2,1,-0.2191970180720091,-0.17649386636912823
2016-06-12,0,1,0.0,0.01495708392758388
2016-06-13,0,0,0.0,0.0
2016-06-14,23,1,-3.311317351355683,0.1377131212502718
2016-06-15,12,0,-0.7939525101101026,0.0
2016-06-16,4,9,-0.7190181985497475,-1.3175296595291002
2016-06-17,60,51,-10.584607235621661,-1.975355601112824
2016-06-18,5,19,-0.11245224930462427,-1.8468923554755747
2016-06-19,1,1,-0.18306132033467293,-0.14421635121107101
2016-06-20,23,9,-4.3449660113983555,-1.3216168840881437
2016-06-21,3,0,-0.6926053250208497,0.0
2016-06-22,0,0,0.0,0.0
2016-06-23,0,34,0.0,-6.978091727709398
2016-06-24,13,13,-1.5806547938846052,-1.154850596562028
2016-06-25,1,0,-0.051992973196320236,0.0
2016-06-26,0,0,0.0,0.0
2016-06-27,0,5,0.0,-1.1918746144510806
2016-06-28,0,74,0.0,-8.752976712377858
2016-06-29,27,1,-7.030227018665755,-0.5147369012702256
2016-06-30,10,2,-1.7735939577687532,-0.5864456990530016
2016-07-01,34,78,-2.8215092279278906,-15.293393299056333
2016-07-02,3,10,-0.9073119964450598,-1.7537034656852484
2016-07-03,0,12,0.0,-0.42871982604265213
2016-07-04,22,8,-1.6088517767057056,-0.7145906842779368
2016-07-05,60,9,-13.400723580663907,-0.8151994670624845
2016-07-06,2,0,-0.5444030009675771,0.0
2016-07-07,11,0,-2.1789504284970462,0.0
2016-07-08,11,6,-1.98698540776968,-1.6285608811303973
2016-07-09,0,0,0.0,0.0
2016-07-10,3,0,-0.7437812779098749,0.0
2016-07-11,0,0,0.0,0.0
2016-07-12,0,0,0.0,0.0
2016-07-13,0,0,0.0,0.0
2016-07-14,7,1,-0.7278563859144924,-0.03308597819705028
2016-07-15,23,9,-4.168300685618306,-2.176519784843549
2016-07-16,1,0,0.0003193648881278932,0.0
2016-07-17,3,0,-0.9396386034786701,0.0
2016-07-18,24,0,-6.244482241105288,0.0
2016-07-19,42,0,-6.848301535908831,0.0
2016-07-20,76,0,-6.607180830891593,0.0
2016-07-21,6,0,-1.2139001580653712,0.0
2016-07-22,43,22,-9.321444220142439,-2.5025108589907177
2016-07-23,10,1,-2.2601556356530637,-0.21099640429019928
2016-07-24,7,0,-1.8724032491445541,0.0
2016-07-25,45,0,-10.555706658866256,0.0
2016-07-26,3,21,-1.0128157548606396,-2.9409916282165796
2016-07-27,8,38,-0.7854667907377006,-4.37281662307214
2016-07-28,23,9,-4.915794539338094,-1.1993093024939299
2016-07-29,12,39,-1.9024175766389817,-5.207089088231442
2016-07-30,0,1,0.0,-0.5162989175878465
2016-07-31,8,1,-1.804896699031815,-0.08051462867297232
2016-08-01,13,8,-2.580864757997915,-1.5171248782426119
2016-08-02,30,19,-3.62682241294533,-3.971576559895766
2016-08-03,81,84,-16.913270822697086,-17.134021272853715
2016-08-04,57,12,-7.389076126535656,-1.786580307292752
2016-08-05,10,37,-1.7232033922336996,-4.4050876820256235
2016-08-06,1,8,-0.21127395704388618,-1.7233867524191737
2016-08-07,1,0,-0.17845801822841167,0.0
2016-08-08,1,0,-0.14684198796749115,0.0
2016-08-09,0,14,0.0,-3.7566443900577724
2016-08-10,0,26,0.0,-3.6437164327071514
2016-08-11,5,0,-0.35056286258623004,0.0
2016-08-12,2,0,-0.3935552127659321,0.0
2016-08-13,1,0,-0.2438843511044979,0.0
2016-08-14,0,0,0.0,0.0
2016-08-15,0,0,0.0,0.0
2016-08-16,1,31,-0.3641272187232971,-6.3206637990660965
2016-08-17,0,3,0.0,-0.250673646107316
2016-08-18,13,23,-0.3997649244556669,-4.42678081500344
2016-08-19,2,0,-0.4131032023578882,0.0
2016-08-20,0,0,0.0,0.0
2016-08-21,0,0,0.0,0.0
2016-08-22,4,0,-0.45152458269149065,0.0
2016-08-23,0,23,0.0,-4.769807772245258
2016-08-24,5,19,-0.8755457275547087,-4.1175230774097145
2016-08-25,5,0,-1.6883050072938204,0.0
2016-08-26,0,0,0.0,0.0
2016-08-27,0,0,0.0,0.0
2016-08-28,4,4,-0.2881044903770089,-0.2881044903770089
2016-08-29,12,46,-1.637779230484739,-6.977433989290148
2016-08-30,1,16,-0.019889453193172812,-4.090532262809575
2016-08-31,1,0,0.0,0.0
2016-09-01,29,3,-3.4094098164496245,-0.8159956524614245
2016-09-02,3,11,0.0902528828009963,-2.7145633351319702
2016-09-03,0,3,0.0,-0.5219744234345853
2016-09-04,0,0,0.0,0.0
2016-09-05,0,0,0.0,0.0
2016-09-06,17,0,-1.1650846518168692,0.0
2016-09-07,7,7,-0.208285893779248,-1.1354194334708154
2016-09-08,2,14,-0.272614021319896,-2.22036418505013
2016-09-09,1,1,0.0,-0.45915430039167404
2016-09-10,29,3,-4.85404479598219,-1.015392728149891
2016-09-11,34,0,-6.694019035596284,0.0
2016-09-12,11,27,-1.7263125160243362,-6.206119080656208
2016-09-13,18,5,-2.73977999901399,-0.3479175220709294
2016-09-14,1,14,-0.17103642225265503,-3.253229951253161
2016-09-15,12,11,-1.6833791849203408,-1.1164855215029093
2016-09-16,20,68,-1.6587037794961361,-6.981486260090605
2016-09-17,7,4,-1.2912375362357125,0.07584556750953197
2016-09-18,0,0,0.0,0.0
2016-09-19,13,6,-2.589463179698214,-1.450365181430243
2016-09-20,50,22,-7.063042710709851,-2.748164274264127
2016-09-21,25,39,-4.132454372520442,-7.403376203496009
2016-09-22,15,2,-1.8273095993790776,-0.5707651656121016
2016-09-23,5,7,-0.5315764733823016,-0.5129672740586102
2016-09-24,0,4,0.0,-0.5233842693269253
2016-09-25,1,6,-0.29978079767897725,-1.386048845553887
2016-09-26,5,82,-1.3132426966913044,-15.127371107460931
2016-09-27,1,6,-0.07108825817704201,-3.0877992229070514
2016-09-28,0,0,0.0,0.0
2016-09-29,3,49,-0.13918331637978554,-5.013739140631515
2016-09-30,22,17,-5.32961287201033,-0.5071158472273964
2016-10-01,5,2,-0.9399989724624902,-0.39880768954753876
2016-10-02,18,5,-1.2050472792761866,-0.37252856488339603
2016-10-03,27,14,-5.779114426579326,-1.844589906046167
2016-10-04,61,50,-9.924831585376523,-4.829525784269208
2016-10-05,20,8,-2.865323852514848,-1.7736761127598584
2016-10-06,54,18,-12.459815322436043,-3.024807701818645
2016-10-07,6,7,-1.3958580698817968,-0.8965821578894975
2016-10-08,1,1,-0.11902482807636261,-0.038845548406243324
2016-10-09,2,0,-0.1815822795033455,0.0
2016-10-10,8,5,-0.4410288416547701,-0.7585622789338231
2016-10-11,20,16,-4.370695593883283,-3.262126311310567
2016-10-12,31,12,-6.32688347552903,-3.692258560564369
2016-10-13,5,16,-1.260810711843078,-3.0282877009594813
2016-10-14,5,0,-0.1310424480761867,0.0
2016-10-15,0,0,0.0,0.0
2016-10-16,0,0,0.0,0.0
2016-10-17,20,0,-2.765542999812169,0.0
2016-10-18,50,1,-8.676301311672432,0.004049327224493027
2016-10-19,65,63,-11.770827529166127,-11.499059227440739
2016-10-20,25,19,-5.342765759094618,-2.184494515240658
2016-10-21,0,7,0.0,-1.0638554319739342
2016-10-22,0,12,0.0,-2.5602140685077757
2016-10-23,1,3,0.057811520993709564,-0.21123398188501596
2016-10-24,33,0,-1.0874194342031842,0.0
2016-10-25,3,0,-0.7884786014328711,0.0
2016-10-26,0,9,0.0,-2.32044770475477
2016-10-27,12,11,0.15657749757519923,-2.010440870639286
2016-10-28,0,7,0.0,-0.7695628248911817
2016-10-29,0,0,0.0,0.0
2016-10-30,2,5,0.005289722234010696,-0.4151811302435817
2016-10-31,17,15,-2.759182628011331,-3.853898011497222
2016-11-01,23,7,-5.087125070000184,0.05050415499135852
2016-11-02,6,0,-0.7228722940926673,0.0
2016-11-03,24,3,-4.6359491807670565,-0.5475030457600951
2016-11-04,5,2,-0.5189742897637188,-0.7514224560000002
2016-11-05,14,5,-1.5218353103846312,-0.8924991418607533
2016-11-06,0,7,0.0,-2.1837187223136425
2016-11-07,23,21,-2.868474959861487,-4.35693646222353
2016-11-08,29,3,-4.216276308783563,-0.08057232014834881
2016-11-09,13,9,-0.5632014558650553,-0.2221794062643312
2016-11-10,7,1,-0.28192147240042686,-0.379565566778183
2016-11-11,5,2,-1.8129925195826218,-0.5076687037944794
2016-11-12,11,0,-1.8088948554359376,0.0
2016-11-13,19,0,-3.8756953246920602,0.0
2016-11-14,13,119,-2.888260862324387,-15.075780302591738
2016-11-15,9,65,-2.557916974881664,-8.816218312014826
2016-11-16,5,4,-0.8660172797535779,-0.8329313015565276
2016-11-17,3,7,-0.488677975255996,-0.5770852600689977
2016-11-18,6,18,-0.6832451645750552,-2.6307883829140337
2016-11-19,1,1,-0.02493610978126526,-0.3558511584997177
2016-11-20,1,0,-0.3906332701444626,0.0
2016-11-21,0,0,0.0,0.0
2016-11-22,0,3,0.0,-0.5959188584238291
2016-11-23,13,1,0.1677517328207614,-0.022610697895288467
2016-11-24,24,8,-3.9421034540282562,-2.374614354223013
2016-11-25,2,5,-0.03877095878124237,0.0755691658705473
2016-11-26,0,11,0.0,-3.0091521204449236
2016-11-27,1,0,-0.14516747929155827,0.0
2016-11-28,13,7,-2.8635021110530943,-1.4189739022403955
2016-11-29,1,12,-0.15899167582392693,-1.5193791082128882
2016-11-30,0,4,0.0,-0.4447689102962613
2016-12-01,9,0,-1.5379100961145014,0.0
2016-12-02,7,0,-0.3047605473548174,0.0
2016-12-03,20,58,-5.630142050024006,-8.76305392307404
2016-12-04,6,0,-0.9485650524438825,0.0
2016-12-05,25,0,-3.921168467379175,0.0
2016-12-06,14,9,-1.2922765705734491,-0.6307742102071643
2016-12-07,27,0,-3.640202464230242,0.0
2016-12-08,15,0,-3.0500174376065843,0.0
2016-12-09,10,19,-0.36582839605398476,-3.7838049777783453
2016-12-10,0,2,0.0,-0.08812311664223671
2016-12-11,0,6,0.0,-1.223584458231926
2016-12-12,29,12,-5.260763015336124,-2.313694539552671
2016-12-13,18,0,-2.169971450290177,0.0
2016-12-14,21,6,-2.5333480363624403,-1.0005058098759037
2016-12-15,2,17,0.07092838734388351,-2.746687758131884
2016-12-16,0,1,0.0,0.5455686508212239
2016-12-17,0,0,0.0,0.0
2016-12-18,8,0,-1.239871078869328,0.0
2016-12-19,25,7,-4.828611532619107,-1.0750756765919505
2016-12-20,2,0,-0.7101619732566178,0.0
2016-12-21,0,0,0.0,0.0
2016-12-22,26,0,-1.0674033431860153,0.0
2016-12-23,41,2,-9.695507643351448,-0.4807144352962496
2016-12-24,2,0,0.40061075799167156,0.0
2016-12-25,0,0,0.0,0.0
2016-12-26,11,36,-1.150476538343355,-6.640462434530491
2016-12-27,6,1,-0.7202277834148845,-0.3537683505564928
2016-12-28,55,14,-7.8088616568857105,-2.074288530740887
2016-12-29,3,13,-0.813426226915908,-0.18371043307706714
2016-12-30,29,0,-2.367901060191798,0.0
